best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 665, 'depth_ratio': 6.65, 'time': 0.02624797821044922, 'cx_gates': 1182, 'num_gates': 1183}","{'depth': 33.88, 'depth_ratio': 0.3388, 'time': 0.0002562, 'cx_gates': 37.76, 'num_gates': 37.76}",sabre_v045,sabre_v045,hex_127,98
"{'depth': 595, 'depth_ratio': 5.89, 'time': 0.025887012481689453, 'cx_gates': 1054, 'num_gates': 1055}","{'depth': 53.44, 'depth_ratio': 0.5309, 'time': 0.01022, 'cx_gates': 83.58, 'num_gates': 83.58}",sabre_v045,sabre_v045,hex_127,99
"{'depth': 702, 'depth_ratio': 6.88, 'time': 0.05254817008972168, 'cx_gates': 1169, 'num_gates': 1170}","{'depth': 43.89, 'depth_ratio': 0.4301, 'time': 0.01035, 'cx_gates': 112.9, 'num_gates': 112.9}",sabre_v045,sabre_v045,hex_127,100
"{'depth': 734, 'depth_ratio': 7.13, 'time': 0.025969743728637695, 'cx_gates': 1359, 'num_gates': 1360}","{'depth': 27.28, 'depth_ratio': 0.2633, 'time': 0.0002496, 'cx_gates': 91.89, 'num_gates': 91.89}",sabre_v045,sabre_v045,hex_127,101
"{'depth': 740, 'depth_ratio': 7.12, 'time': 0.026278018951416016, 'cx_gates': 1339, 'num_gates': 1340}","{'depth': 53.85, 'depth_ratio': 0.5172, 'time': 0.009877, 'cx_gates': 86.37, 'num_gates': 86.37}",sabre_v045,sabre_v045,hex_127,102
"{'depth': 725, 'depth_ratio': 6.9, 'time': 0.02666187286376953, 'cx_gates': 1274, 'num_gates': 1275}","{'depth': 85.86, 'depth_ratio': 0.8204, 'time': 0.009722, 'cx_gates': 177.2, 'num_gates': 177.2}",sabre_v045,sabre_v045,hex_127,103
"{'depth': 800, 'depth_ratio': 7.55, 'time': 0.02701592445373535, 'cx_gates': 1512, 'num_gates': 1513}","{'depth': 42.38, 'depth_ratio': 0.3991, 'time': 0.01035, 'cx_gates': 38.51, 'num_gates': 38.51}",sabre_v045,sabre_v045,hex_127,104
"{'depth': 782, 'depth_ratio': 7.31, 'time': 0.026630878448486328, 'cx_gates': 1441, 'num_gates': 1442}","{'depth': 50.81, 'depth_ratio': 0.4734, 'time': 0.009675, 'cx_gates': 75.52, 'num_gates': 75.52}",sabre_v045,sabre_v045,hex_127,105
"{'depth': 738, 'depth_ratio': 6.83, 'time': 0.02663397789001465, 'cx_gates': 1397, 'num_gates': 1398}","{'depth': 73.57, 'depth_ratio': 0.6826, 'time': 0.0004119, 'cx_gates': 112.5, 'num_gates': 112.5}",sabre_v045,sabre_v045,hex_127,106
"{'depth': 835, 'depth_ratio': 7.66, 'time': 0.026449918746948242, 'cx_gates': 1524, 'num_gates': 1525}","{'depth': 36.73, 'depth_ratio': 0.3382, 'time': 0.01031, 'cx_gates': 57.34, 'num_gates': 57.34}",sabre_v045,sabre_v045,hex_127,107
"{'depth': 817, 'depth_ratio': 7.43, 'time': 0.05094504356384277, 'cx_gates': 1492, 'num_gates': 1493}","{'depth': 19.03, 'depth_ratio': 0.1714, 'time': 0.009538, 'cx_gates': 52.27, 'num_gates': 52.27}",sabre_v045,sabre_v045,hex_127,108
"{'depth': 849, 'depth_ratio': 7.65, 'time': 0.02709507942199707, 'cx_gates': 1547, 'num_gates': 1548}","{'depth': 47.42, 'depth_ratio': 0.4264, 'time': 0.009852, 'cx_gates': 146.4, 'num_gates': 146.4}",sabre_v045,sabre_v045,hex_127,109
"{'depth': 786, 'depth_ratio': 7.02, 'time': 0.027130842208862305, 'cx_gates': 1398, 'num_gates': 1399}","{'depth': 84.26, 'depth_ratio': 0.7496, 'time': 0.01044, 'cx_gates': 160.2, 'num_gates': 160.2}",sabre_v045,sabre_v045,hex_127,110
"{'depth': 847, 'depth_ratio': 7.5, 'time': 0.02706599235534668, 'cx_gates': 1507, 'num_gates': 1508}","{'depth': 45.22, 'depth_ratio': 0.3991, 'time': 0.009507, 'cx_gates': 124.6, 'num_gates': 124.6}",sabre_v045,sabre_v045,hex_127,111
"{'depth': 851, 'depth_ratio': 7.46, 'time': 0.027326345443725586, 'cx_gates': 1517, 'num_gates': 1518}","{'depth': 57.97, 'depth_ratio': 0.5092, 'time': 0.0001217, 'cx_gates': 103.8, 'num_gates': 103.8}",sabre_v045,sabre_v045,hex_127,112
"{'depth': 796, 'depth_ratio': 6.92, 'time': 0.027400970458984375, 'cx_gates': 1464, 'num_gates': 1465}","{'depth': 40.03, 'depth_ratio': 0.3472, 'time': 0.009704, 'cx_gates': 67.84, 'num_gates': 67.84}",sabre_v045,sabre_v045,hex_127,113
"{'depth': 772, 'depth_ratio': 6.66, 'time': 0.027559995651245117, 'cx_gates': 1405, 'num_gates': 1406}","{'depth': 75.6, 'depth_ratio': 0.6506, 'time': 0.01027, 'cx_gates': 105.8, 'num_gates': 105.8}",sabre_v045,sabre_v045,hex_127,114
"{'depth': 783, 'depth_ratio': 6.69, 'time': 0.027280807495117188, 'cx_gates': 1394, 'num_gates': 1395}","{'depth': 58.74, 'depth_ratio': 0.5016, 'time': 0.0004112, 'cx_gates': 117.4, 'num_gates': 117.4}",sabre_v045,sabre_v045,hex_127,115
"{'depth': 818, 'depth_ratio': 6.93, 'time': 0.027842044830322266, 'cx_gates': 1455, 'num_gates': 1456}","{'depth': 71.21, 'depth_ratio': 0.6038, 'time': 0.01028, 'cx_gates': 150.8, 'num_gates': 150.8}",sabre_v045,sabre_v045,hex_127,116
"{'depth': 789, 'depth_ratio': 6.63, 'time': 0.028146982192993164, 'cx_gates': 1420, 'num_gates': 1421}","{'depth': 85.06, 'depth_ratio': 0.716, 'time': 0.01028, 'cx_gates': 164.7, 'num_gates': 164.7}",sabre_v045,sabre_v045,hex_127,117
"{'depth': 871, 'depth_ratio': 7.26, 'time': 0.02913498878479004, 'cx_gates': 1559, 'num_gates': 1560}","{'depth': 42.27, 'depth_ratio': 0.3515, 'time': 0.0001369, 'cx_gates': 75.01, 'num_gates': 75.01}",sabre_v045,sabre_v045,hex_127,118
"{'depth': 808, 'depth_ratio': 6.68, 'time': 0.029050827026367188, 'cx_gates': 1473, 'num_gates': 1474}","{'depth': 58.65, 'depth_ratio': 0.4839, 'time': 0.0002067, 'cx_gates': 96.7, 'num_gates': 96.7}",sabre_v045,sabre_v045,hex_127,119
"{'depth': 933, 'depth_ratio': 7.65, 'time': 0.02929401397705078, 'cx_gates': 1708, 'num_gates': 1709}","{'depth': 67.62, 'depth_ratio': 0.5558, 'time': 0.01174, 'cx_gates': 95.77, 'num_gates': 95.77}",sabre_v045,sabre_v045,hex_127,120
"{'depth': 931, 'depth_ratio': 7.57, 'time': 0.028455257415771484, 'cx_gates': 1562, 'num_gates': 1563}","{'depth': 81.61, 'depth_ratio': 0.6632, 'time': 0.0003172, 'cx_gates': 200.5, 'num_gates': 200.5}",sabre_v045,sabre_v045,hex_127,121
"{'depth': 946, 'depth_ratio': 7.63, 'time': 0.028458118438720703, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 54.8, 'depth_ratio': 0.4417, 'time': 0.0002125, 'cx_gates': 126.7, 'num_gates': 126.7}",sabre_v045,sabre_v045,hex_127,122
"{'depth': 894, 'depth_ratio': 7.15, 'time': 0.02808690071105957, 'cx_gates': 1648, 'num_gates': 1649}","{'depth': 57.12, 'depth_ratio': 0.4581, 'time': 0.01003, 'cx_gates': 100.6, 'num_gates': 100.6}",sabre_v045,sabre_v045,hex_127,123
"{'depth': 922, 'depth_ratio': 7.32, 'time': 0.027818918228149414, 'cx_gates': 1709, 'num_gates': 1710}","{'depth': 82.2, 'depth_ratio': 0.6544, 'time': 0.009981, 'cx_gates': 114.0, 'num_gates': 114.0}",sabre_v045,sabre_v045,hex_127,124
"{'depth': 984, 'depth_ratio': 7.75, 'time': 0.02799391746520996, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 17.61, 'depth_ratio': 0.1391, 'time': 0.0096, 'cx_gates': 44.03, 'num_gates': 44.03}",sabre_v045,sabre_v045,hex_127,125
